BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,"CORE SUBJECT 
(MS CORE and 
9-12 ONLY)","CORE COURSE 
(MS CORE and 9-12 ONLY)","SERVICE CATEGORY
(K-8 ONLY)",DATA SOURCE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,SCHOOLWIDE PUPIL-TEACHER RATIO
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,83,3,27.67,22,32,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,126,4,31.5,28,34,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,62,2,31,28,34,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,English,MS English Core,-,STARS,55,2,27.5,22,33,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,English,English 9,-,STARS,33,1,33,33,33,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,English,English 10,-,STARS,33,1,33,33,33,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,English,English 11,-,STARS,30,1,30,30,30,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Math,Integrated Algebra,-,STARS,41,2,20.5,16,25,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Math,Geometry,-,STARS,32,1,32,32,32,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Math,Other Math,-,STARS,33,1,33,33,33,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Science,Living Environment,-,STARS,16,1,16,16,16,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Science,Other Science,-,STARS,66,2,33,32,34,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Social Studies,Global History,-,STARS,68,2,34,34,34,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,34,1,34,34,34,
Q,28,Q350,Jamaica Gateway to the Sciences,09-12,ICT,Social Studies,Other Social Studies,-,STARS,34,1,34,34,34,
Q,28,Q350,Jamaica Gateway to the Sciences,,,,,,,,,,,,17.63
Q,28,Q354,PS 354,0K,GEN ED,-,-,-,ATS,50,2,25,25,25,
Q,28,Q354,PS 354,0K,ICT,-,-,-,ATS,24,1,24,24,24,
Q,28,Q354,PS 354,01,GEN ED,-,-,-,ATS,63,2,31.5,31,32,
Q,28,Q354,PS 354,01,ICT,-,-,-,ATS,28,1,28,28,28,
Q,28,Q354,PS 354,02,GEN ED,-,-,-,ATS,62,2,31,31,31,
Q,28,Q354,PS 354,02,ICT,-,-,-,ATS,31,1,31,31,31,
Q,28,Q354,PS 354,03,GEN ED,-,-,-,ATS,56,2,28,28,28,
Q,28,Q354,PS 354,03,ICT,-,-,-,ATS,28,1,28,28,28,
Q,28,Q354,PS 354,04,GEN ED,-,-,-,ATS,57,2,28.5,28,29,
Q,28,Q354,PS 354,04,ICT,-,-,-,ATS,26,1,26,26,26,
Q,28,Q354,PS 354,05,GEN ED,-,-,-,ATS,48,2,24,23,25,
Q,28,Q354,PS 354,05,ICT,-,-,-,ATS,19,1,19,19,19,
Q,28,Q354,PS 354,0K-09,SPEC ED,-,-,12:1:1,ATS,43,4,10.75,10,12,
Q,28,Q354,PS 354,,,,,,,,,,,,12.85
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,English,English 9,-,STARS,679,22,30.86,20,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,English,English 10,-,STARS,706,21,33.62,31,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,English,English 11,-,STARS,765,25,30.6,19,36,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,English,English 12,-,STARS,740,23,32.17,23,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,English,Other English,-,STARS,593,28,21.18,10,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Math,Integrated Algebra,-,STARS,645,23,28.04,18,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Math,Geometry,-,STARS,1188,37,32.11,18,36,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,712,23,30.96,20,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Math,Other Math,-,STARS,585,23,25.43,11,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Science,Living Environment,-,STARS,728,24,30.33,20,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Science,Chemistry,-,STARS,726,23,31.57,16,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Science,Physics,-,STARS,426,13,32.77,28,36,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Science,Other Science,-,STARS,1646,52,31.65,15,43,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Social Studies,Global History,-,STARS,1606,50,32.12,17,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,779,24,32.46,25,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,97,3,32.33,30,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Social Studies,Economics,-,STARS,668,21,31.81,15,41,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,640,24,26.67,10,36,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,English,English 9,-,STARS,155,5,31,25,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,English,English 10,-,STARS,159,5,31.8,30,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,English,English 11,-,STARS,162,6,27,17,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,English,English 12,-,STARS,157,5,31.4,22,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,English,Other English,-,STARS,193,7,27.57,16,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Math,Integrated Algebra,-,STARS,271,9,30.11,19,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Math,Geometry,-,STARS,98,3,32.67,28,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Science,Living Environment,-,STARS,136,5,27.2,24,32,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Science,Other Science,-,STARS,258,8,32.25,25,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Social Studies,Global History,-,STARS,316,10,31.6,28,35,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,132,4,33,33,33,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Social Studies,Economics,-,STARS,139,4,34.75,32,37,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,ICT,Social Studies,Other Social Studies,-,STARS,34,1,34,34,34,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,English,English 9,-,STARS,47,4,11.75,10,14,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,English,English 10,-,STARS,48,4,12,9,15,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,English,English 11,-,STARS,29,3,9.67,7,12,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,English,English 12,-,STARS,29,2,14.5,14,15,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Math,Integrated Algebra,-,STARS,116,8,14.5,12,16,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Math,Geometry,-,STARS,50,4,12.5,9,15,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Math,Other Math,-,STARS,26,2,13,13,13,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Science,Living Environment,-,STARS,42,3,14,13,16,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Science,Other Science,-,STARS,92,7,13.14,9,18,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Social Studies,Global History,-,STARS,113,9,12.56,8,15,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Social Studies,United States History Accelerated,-,STARS,31,3,10.33,6,14,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Social Studies,Economics,-,STARS,30,3,10,8,13,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,09-12,SPEC ED,Social Studies,Other Social Studies,-,STARS,82,7,11.71,8,15,
Q,28,Q440,FOREST HILLS HIGH SCHOOL,,,,,,,,,,,,20.02
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,English,English 9,-,STARS,488,16,30.5,15,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,English,English 10,-,STARS,501,18,27.83,11,36,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,English,English 11,-,STARS,634,21,30.19,14,41,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,English,English 12,-,STARS,575,21,27.38,12,35,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,English,Other English,-,STARS,1140,41,27.8,10,39,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Math,Integrated Algebra,-,STARS,789,29,27.21,16,38,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Math,Geometry,-,STARS,1027,39,26.33,10,36,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,443,15,29.53,15,35,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Math,Other Math,-,STARS,407,13,31.31,21,38,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Science,Living Environment,-,STARS,693,23,30.13,15,39,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Science,Chemistry,-,STARS,335,12,27.92,15,35,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Science,Physics,-,STARS,75,4,18.75,12,21,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Science,Other Science,-,STARS,1577,53,29.75,11,44,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Social Studies,Global History,-,STARS,1295,43,30.12,10,38,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,649,21,30.9,19,39,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,722,24,30.08,16,38,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,573,19,30.16,11,38,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,English,English 9,-,STARS,193,6,32.17,29,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,English,English 10,-,STARS,253,8,31.63,29,33,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,English,English 11,-,STARS,32,1,32,32,32,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,English,English 12,-,STARS,23,2,11.5,10,13,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,English,Other English,-,STARS,211,8,26.38,16,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Math,Integrated Algebra,-,STARS,279,10,27.9,12,33,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Math,Other Math,-,STARS,18,1,18,18,18,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Science,Living Environment,-,STARS,192,6,32,30,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Science,Other Science,-,STARS,140,6,23.33,12,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Social Studies,Global History,-,STARS,411,13,31.62,27,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,123,4,30.75,27,34,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,ICT,Social Studies,Other Social Studies,-,STARS,49,2,24.5,16,33,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,SPEC ED,English,Other English,-,STARS,15,1,15,15,15,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,SPEC ED,Math,Other Math,-,STARS,31,2,15.5,14,17,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,SPEC ED,Science,Other Science,-,STARS,14,1,14,14,14,
Q,28,Q505,HILLCREST HIGH SCHOOL,09-12,SPEC ED,Social Studies,Other Social Studies,-,STARS,15,1,15,15,15,
Q,28,Q505,HILLCREST HIGH SCHOOL,,,,,,,,,,,,19.13
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,MS English Core,-,STARS,93,3,31,28,33,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,English 9,-,STARS,313,10,31.3,26,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,English 10,-,STARS,471,14,33.64,33,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,English 11,-,STARS,402,13,30.92,17,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,English 12,-,STARS,386,12,32.17,22,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,English,Other English,-,STARS,374,13,28.77,17,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Math,Integrated Algebra,-,STARS,325,11,29.55,18,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Math,Geometry,-,STARS,416,13,32,27,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,407,13,31.31,19,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Math,Other Math,-,STARS,540,17,31.76,26,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Science,Living Environment,-,STARS,330,10,33,31,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Science,Chemistry,-,STARS,222,7,31.71,29,33,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Science,Physics,-,STARS,68,2,34,34,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Science,Other Science,-,STARS,957,32,29.91,16,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Social Studies,Global History,-,STARS,869,27,32.19,20,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,440,14,31.43,24,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,418,13,32.15,23,35,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,English,English 9,-,STARS,60,2,30,28,32,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,English,English 10,-,STARS,66,2,33,32,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,English,English 11,-,STARS,78,3,26,16,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,English,English 12,-,STARS,67,2,33.5,33,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,English,Other English,-,STARS,57,3,19,10,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Math,Integrated Algebra,-,STARS,60,2,30,28,32,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Math,Geometry,-,STARS,34,1,34,34,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Math,Algebra 2/Trig,-,STARS,56,2,28,25,31,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Math,Other Math,-,STARS,21,1,21,21,21,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Science,Living Environment,-,STARS,66,2,33,33,33,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Science,Other Science,-,STARS,189,6,31.5,29,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Social Studies,Global History,-,STARS,135,4,33.75,33,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,68,2,34,34,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,ICT,Social Studies,Participation in Government,-,STARS,67,2,33.5,33,34,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,English,English 9,-,STARS,18,2,9,5,13,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,English,English 10,-,STARS,12,1,12,12,12,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,English,English 11,-,STARS,12,1,12,12,12,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,English,English 12,-,STARS,12,1,12,12,12,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,English,Other English,-,STARS,18,2,9,7,11,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Math,Integrated Algebra,-,STARS,38,3,12.67,11,14,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Math,Geometry,-,STARS,16,1,16,16,16,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Science,Living Environment,-,STARS,22,2,11,7,15,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Science,Other Science,-,STARS,26,2,13,9,17,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Social Studies,Global History,-,STARS,31,3,10.33,5,14,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Social Studies,United States History Accelerated,-,STARS,11,1,11,11,11,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,09-12,SPEC ED,Social Studies,Participation in Government,-,STARS,11,1,11,11,11,
Q,28,Q620,Thomas A. Edison Career and Technical Education High School,,,,,,,,,,,,17.68
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,06,GEN ED,-,-,-,ATS,88,3,29.33,24,32,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,06,ICT,-,-,-,ATS,9,1,9,9,9,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,07,GEN ED,-,-,-,ATS,86,3,28.67,24,32,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,07,ICT,-,-,-,ATS,9,1,9,9,9,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,08,GEN ED,-,-,-,ATS,90,3,30,24,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,08,ICT,-,-,-,ATS,9,1,9,9,9,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,GEN ED,English,MS English Core,-,STARS,256,8,32,30,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,GEN ED,Math,MS Math Core,-,STARS,216,7,30.86,24,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,GEN ED,Science,MS Science Core,-,STARS,241,8,30.13,24,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,192,6,32,30,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,ICT,English,MS English Core,-,STARS,131,4,32.75,32,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,ICT,Math,MS Math Core,-,STARS,66,2,33,33,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,ICT,Science,MS Science Core,-,STARS,33,1,33,33,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,98,3,32.67,32,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,SPEC ED,Math,MS Math Core,-,STARS,9,1,9,9,9,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,MS Core,SPEC ED,Science,MS Science Core,-,STARS,17,2,8.5,8,9,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,English,English 9,-,STARS,54,2,27,20,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,English,English 10,-,STARS,84,3,28,21,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,English,English 11,-,STARS,97,3,32.33,31,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,English,English 12,-,STARS,133,4,33.25,32,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Math,Geometry,-,STARS,83,3,27.67,23,35,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,164,5,32.8,30,35,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Math,Other Math,-,STARS,150,5,30,20,35,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Science,Living Environment,-,STARS,55,2,27.5,24,31,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Science,Chemistry,-,STARS,99,3,33,30,35,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Science,Physics,-,STARS,85,4,21.25,13,32,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Science,Other Science,-,STARS,88,3,29.33,26,32,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Social Studies,Global History,-,STARS,131,5,26.2,22,30,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,94,3,31.33,27,35,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,286,10,28.6,12,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,English,English 9,-,STARS,61,2,30.5,27,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,English,English 10,-,STARS,30,1,30,30,30,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,English,English 11,-,STARS,30,1,30,30,30,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Math,Integrated Algebra,-,STARS,17,1,17,17,17,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Math,Geometry,-,STARS,34,1,34,34,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Math,Algebra 2/Trig,-,STARS,33,1,33,33,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Science,Living Environment,-,STARS,46,2,23,19,27,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Science,Other Science,-,STARS,96,3,32,31,33,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Social Studies,Global History,-,STARS,99,3,33,32,34,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Social Studies,United States History Accelerated,-,STARS,25,1,25,25,25,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,09-12,ICT,Social Studies,Other Social Studies,-,STARS,31,1,31,31,31,
Q,28,Q680,Queens Gateway to Health Sciences Secondary School,,,,,,,,,,,,20.63
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,English,English 9,-,STARS,310,12,25.83,18,32,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,English,English 11,-,STARS,303,12,25.25,11,32,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,English,English 12,-,STARS,181,7,25.86,17,30,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,English,Other English,-,STARS,32,3,10.67,10,12,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Math,Integrated Algebra,-,STARS,166,6,27.67,24,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Math,Geometry,-,STARS,173,7,24.71,17,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Math,Algebra 2/Trig,-,STARS,198,6,33,29,35,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Math,Other Math,-,STARS,223,8,27.88,24,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Science,Living Environment,-,STARS,198,7,28.29,15,33,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Science,Chemistry,-,STARS,223,10,22.3,16,31,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Science,Other Science,-,STARS,249,10,24.9,14,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Social Studies,Global History,-,STARS,315,13,24.23,14,31,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Social Studies,United States History Accelerated,-,STARS,223,9,24.78,11,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Social Studies,Participation in Government,-,STARS,144,9,16,10,30,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Social Studies,Economics,-,STARS,51,3,17,13,25,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,GEN ED,Social Studies,Other Social Studies,-,STARS,25,1,25,25,25,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,English,English 9,-,STARS,176,6,29.33,28,32,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,English,English 11,-,STARS,202,7,28.86,21,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,English,English 12,-,STARS,67,2,33.5,33,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Math,Integrated Algebra,-,STARS,199,7,28.43,12,34,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Math,Geometry,-,STARS,98,4,24.5,15,32,
Q,28,Q686,QUEENS METROPOLITAN HIGH SCHOOL,09-12,ICT,Math,Algebra 2/Trig,-,STARS,34,1,34,34,34,
